"","IVV","EZU","JPXN","EPP","CEC.PA","EEM","VCIT","EMB","TRET.L","GSG","DE10Y","USFI10Y","NEIXCTAT"
"40",0.00305619630027198,0.0110833419711769,0.00326265925078273,-0.00127259324474682,-0.00847356367850471,-0.000853121632523379,-0.00380331401277534,-0.00426567827631352,-0.00390698629021147,-0.00140508660449701,-0.00175368517903607,-0.00338957209655266,0.000515710310647677
"41",0.00667998198726849,-0.000278731146264199,-0.0054317870845999,0.00659353770125648,-0.00327733371961614,-0.00425429202990468,-0.00757643351187642,-0.00532866793589815,0.00754612566733837,0.0118646024553559,-0.00926065894840988,-0.0145133603290386,-0.0116684487333387
"42",0.00471012331062681,0.0248182951024321,0.00608566754578899,-0.00468388556640864,0.00580846774786847,0.000849417133861774,-0.00535098071464546,-0.00891150898501092,-0.0115631949604489,-0.00453641284916451,-0.00829312839924157,-0.00509876930260855,0.00199691452398287
"43",0.0251591824219366,0.0405005646202996,0.00568415992447235,0.0286565417798652,0.0170149492852381,0.0312894984008363,-0.00399512163525628,-0.00330981793741536,0.0194051509535114,0.00937900890778787,-0.003709742020229,-0.0128849995256077,-0.00159166540875866
"44",-0.00522502483521947,-0.0100592134193032,0.00241489490775448,0.00767982425172864,0.0324516553631127,0.00351337042941813,-0.000724418012046257,0.000357425404304834,0.0143880160882461,0.0196084713883766,-0.00126943827526826,0.000857567743506316,0.000527523302758404
"45",0.0483682950185491,0.0799446898740301,0.0614076895888913,0.0636577062354529,0.0300167255342578,0.0588938347509407,-0.00517698255042554,0.00483716731106654,0.0243584438320403,0.0431422256727423,-0.00996580443986073,-0.0212073846817473,0.0167537108833331
"46",0.00199038952425834,-0.0347834106588367,-0.00303351689186471,0.0134705627819725,0.0207328291657221,0.00655468225258593,0.00771531669060632,0.013466857945267,0.0359219777920372,-0.00606249213693388,0.00449561196758541,0.0151931149880777,0.00169213161572657
"47",0.066960769163158,0.0966046767302409,0.0472304039349556,0.0773892910752427,0.0355557376183078,0.0870538296053467,0.00680062662212588,0.0167938601610071,0.0586846586436574,0.0482916166607259,-0.00830869283643398,-0.0234873426716655,0.00321157688631768
"48",-0.0502138221140065,-0.0602254472007711,-0.0441968870430909,-0.0785784291111407,0.0339879149822031,-0.0570159775315151,-0.0175130761502098,0.00175956276016187,-0.0333295594682186,-0.00758294300862961,0.0100672953381835,-0.00675574300490922,-0.00672992661199068
"49",0.0504801402836614,0.0773313792287786,0.0434643846063114,0.0521947014152868,0.0550851011417102,0.0544571507702667,0.00504096738459392,-0.0116131040811744,0.00760514934736456,-0.0059626413275371,-0.0169149356155378,-0.0139659017908809,-0.00943945844698568
"50",-0.0449767613416228,-0.0465200262538725,-0.0317107303560085,-0.0538567392885692,-0.0328524645547037,-0.0537311723637113,0.0106463828662653,0.011335042461555,-0.0181560045842586,-0.0335364464315471,0.0121269036494516,0.0228715750779225,0.00743266597344672
"51",-0.00676927167437036,-0.0304920996780105,0.0042657049845447,-0.00378863537165852,-0.0117161585452807,0.00048470068150408,-0.00582126992786502,-0.00499194865516284,-0.00646999105540491,0.00151397457402869,0.00175913529181404,-0.00831888655060009,0.00093073125563059
"52",-0.020450693406219,-0.0295897773955853,-0.0108645323419303,-0.0373463448600821,-0.0123022157948878,-0.022994935902199,0.00108907644792655,-0.0103671822292792,-0.00643299590190116,-0.0135442550031231,-0.000781799703315045,0.00493742435850475,0.0032967141100313
"53",0.00846327746074049,0.0225855607626406,0.006835411278586,0.0209372487654149,-0.0112295984781969,0.00856132821805833,-0.000967975714609715,-0.00700262961547082,-0.00112100380826075,0.000897353146762203,-9.77292606290092e-05,-0.00838039818287761,-0.0036350719984517
"54",-0.000999287309330299,-0.00316749549327877,-0.00189018281074782,-0.0147706692970004,-0.00701062700693855,-0.00713971196353924,-0.00650937136549867,-0.00560302120447798,0.00106584534257115,-0.00507394030136021,-0.0119301416430382,-0.00532329226876271,-0.00466384527830144
"55",0.0449475884337618,0.0569351748518807,0.0353190619420651,0.0461819776857801,0.0609082508310932,0.0483398233887309,0.00397260801902277,0.00460645755130873,0.025850591544069,0.0354529490069879,-0.0112586715892462,-0.0100672003864508,-0.0108123169486714
"56",0.0151775807085635,0.023713819070275,0.00785676368187138,0.0113404741636067,0.001144726208405,0.0125221301204665,0.000362023921280041,-0.00271225095143901,0.0241127569863653,-0.0134806884240444,0.00166512398212326,-9.79793234101578e-06,-0.00503371170101019
"57",0,-0.0102319213862359,-0.00221608509250126,-0.00242371072856562,-0.0192498932299672,0.00100848465533376,0.00411157506362514,0.000632087161129391,-0.00420456350029941,-0.00455434223614137,-0.000195882548831072,0.00426119463894725,-0.000478803728907629
"58",-0.032270729519813,-0.0346818958252775,-0.00930256938100404,-0.0424184316388727,-0.00140344476442644,-0.0344648585457588,0.0055890594554695,0.00208016379030962,-0.0170741599034088,-0.0168223257145446,0.00244825611940414,0.00462158798936763,0.00696416211683815
"59",-0.0142773875774642,-0.00685920637167969,0.00856526468827035,0.00581752101019628,-0.0040218856242058,0.00979678055791178,0.0079517059342642,0.00644902278489035,0.00104596116574029,0.0116855262296451,0.00773255198049316,0.014321184297347,0.00934776735012566
"60",0.0157336037110767,0.026386879626092,0.0126127621983265,0.0162336134821057,-0.00338088133802295,0.0196355385007072,-0.00147292136861843,-0.00191149869687379,0.00133619551720399,-0.00451066756334839,-0.00215276827259281,-0.00692325772783686,0.00155204051963853
"61",-0.0149738603439262,-0.0116300475510958,-0.0184938606343246,-0.0222832812834373,0.00142728420155347,-0.0169244155756387,-0.00367215411561173,-0.00670790685949108,-0.00448954202917307,-0.00866314591062212,-0.00283844826876489,-0.00378635010650807,-0.00671480576569028
"62",-0.0301110172916248,-0.0209225902738761,-0.0123835145927838,-0.0245170187907324,-0.0339951135571335,-0.0332512843144714,-0.00633413720557741,-0.00162470905911682,-0.028923206436307,-0.0264177679789581,-0.000391573341734563,-0.00129179621507003,1.07660589234726e-05
"63",-0.00490454535777829,-0.0195427166468041,-0.0174622984596131,-0.0112537028496948,-0.0264059478221013,-0.0203222997836612,-0.00267611158279379,-0.00270280572263903,-0.014802498793955,-0.00202575673385041,0.00655683181730726,0.00456946946822256,0.00720940990118191
"64",0.0102449329436585,0.0192192606748494,0.00642295960123818,0.00876692695253878,0.0170502877137575,0.00539496222894309,-0.00484726218489229,-0.0012275049686421,-0.00371163348991388,0.0116314485461864,-0.00724212206246921,-0.00912144503076551,0.000309519392276414
"65",0.026460865035383,0.0348832920781263,0.0222019361686052,0.0253815840882865,0.0286813280667393,0.0228362103173514,-0.00229329641619369,-0.00342095681849042,0.0195601137150883,0.0102896396648684,-0.013421571554681,-0.0141586249909498,-0.0114594216695867
"66",0.00704556619115504,0.0497787603607729,0.0247046463418692,0.0146974864411589,0.036622500064956,0.0104001974674848,0,0.00369202727599838,0.0155907839275771,0.00295939834337977,-0.0156976662338923,-0.000166691425248722,-0.00252473426997035
"67",-0.027640453712408,-0.0352735504642241,-0.019076510847154,-0.0344187404609579,-0.031839213866141,-0.0292303400159435,0.00132633358293166,-0.00369202727599838,-0.0268108146297532,-0.0173355293330393,0.00579138278085178,0.0057737486219942,0.00561382371492236
"68",0.0102445044793296,0.0251175611073133,0.00763654374274436,0.0232008354072359,0.00364076534207225,0.0224457327760161,-0.00301410033126182,-9.01084732225499e-05,-0.00215843014785344,0.00467165813135884,-0.00363149194511792,-0.0062934514893529,-0.00129372088024304
"69",0.0270686214161042,0.0540476629973039,0.0275774822056469,0.0294799154985763,0.0571732661097353,0.0343933154865055,0.000602469690012875,0.00757872285911088,0.00431229466066174,0.0168220001509765,-0.00962492339990728,-0.00592456012268272,-0.00249670502899679
"70",-0.00685771602715057,0.01519412405053,-0.0058291452934891,0.0127668918842723,0.0407001284379316,0.00200135872900775,0.00410422936649102,0.00435613624315145,0.0121373376743805,-0.00267502029071576,-0.00284996881704735,0.00286462959453537,0.00457930450093347
"71",-0.00808270043090076,-0.0122475355664498,-0.0205111973473731,-0.00169580445474571,-0.0051317716563366,-0.00150149802377797,0.00254373740248148,-0.00290611591445078,0.00566581602250471,-0.000593471845118376,0.00501147244597977,0.0042267727944596,0.00450761520572929
"72",-0.0139686615330881,-0.0330158160793488,-0.0042003401937416,0.00875074176776947,0.00320656501446948,0.00275431637774037,-0.000120873428218538,0.00636920963454735,0.0018168929648068,0.00684625395990679,0.00824871897037216,-0.000676555821260472,0.0043617497948869
"73",-0.0178885941693085,-0.0360997828605827,-0.0127387610894059,-0.0167052941999488,-0.0371389909813904,-0.0144387014432277,0.00461859215087035,-0.00164164339725037,-0.0058144673967,-0.0086245887762022,0.00500483320309897,0.00963415288343494,0.00826024228057687
"74",-0.00589228650613194,0.00483056611966104,-0.00751792903052317,-0.00670018894292035,-0.00553213498168903,-0.00172847357870687,-0.000852162839702686,-0.000181850902116309,-0.0121757513527498,0.011016874534584,-0.00647731979385924,-0.00334100984884778,-0.00272193711082824
"75",0.00975772596106772,0.0344864554476141,0.0175487333335371,0.0314949361837513,0.0389806789814306,0.030054491022605,-0.00303905809130267,0.00401586775269003,0.00877304950831315,0.0199583268325507,-0.00608857919231465,-0.00953928655146186,-0.00490731228362851
"76",0.00115421327940179,-0.00214579808335635,-0.00368178297111976,0.00641976077191408,-0.00822622885829327,0.00740090818899164,-0.00109175965025177,-0.00045721363158524,0.00252680450257392,-0.000305329050918957,-0.000982376172272481,-0.00118691975335672,-0.00257703965241074
"77",0.0315092826445982,0.0315755892097522,0.0105900799512533,0.0335002401238658,0.00231527182764202,0.0378487666896516,0.000728070406383452,0.00513376409415933,0.0218776428428424,0.0119798389886219,-0.00186678064395718,-0.00793930838219659,-0.000138828756619525
"78",0.0310404110595375,0.0394864432846092,0.0238015843901391,0.0501612240019349,0.0810661312028831,0.0728195778646885,-0.000242808547778139,0.0177092762224893,0.024899102801951,0.0464906485350856,-0.00953584122829199,-0.0137148088358163,-0.00646727263455915
"79",-0.00473112134289355,-0.0125789490606141,-0.00707420294244132,-0.00911567734510799,0.000916311409318471,-0.0262615196284477,0.00730378509260898,0.0162207675349153,-0.000492473614688294,0.0117226350560999,0.0070790198514139,0.0113386606393968,0.00619217348250523
"80",-0.0243964316424323,-0.0305879952487564,-0.00702454047987899,-0.0190328277311722,-0.0168206126892558,-0.0149380697083559,0.00440825314160609,0.0150389875601515,0.00249368276093875,-0.011398853271702,0.00805611817292373,0.00655758327480171,0.00502413367071064
"81",-0.0112582073948655,-0.0343054739625286,-0.0205375166779067,-0.0248266911773585,-0.0480758380136059,-0.0313539312715063,0.00098182851797457,-0.0175081032071223,-0.0161602030925092,-0.0214648645183453,0.0130528462446993,0.00695536869174695,0.0179051306892317
"82",0.0209978000579936,0.017186257151796,0.00540237826767731,0.0321855426398661,0.00852719809841096,0.0305302869420165,0.00307580006713248,-0.00085346463330005,0.00526521765233046,0.025683563038974,0.00490268186512743,0.000843340649323565,-0.00351991407212893
"83",-0.00871008369907411,-0.0312860516397953,-0.0158788147104545,-0.00866718310919889,-0.00700846149551237,-0.01362424283825,0.00098636710643607,-0.00736355932636013,-0.0046413323507859,-0.0177280713446986,-0.000490160037351473,0.00161783818931482,0.0026678516908758
"84",0.0241584061218534,0.0447382142926243,0.0220541372616339,0.0391996335285234,0.00341616118272325,0.051364880173594,-0.00166940745253186,0.00831230014330409,0.00514874316126912,0.0361072887549274,-0.0117710543779248,-0.00792500321011058,-0.0104185865245245
"85",0.0306342682900871,0.0433875127363925,0.0127167581688687,0.0300923951634826,0.0180085368849183,0.0213080783165585,0.00520154471455925,0.0080225831056806,0.0265376689649011,0.014681644850659,-0.00697107034155842,-0.0156526672419339,-0.010571532596428
"86",-0.0206451606032303,-0.0264066821192128,-0.00125401577181306,-0.0147450797488653,0.0296299643081763,-0.0153071998584164,0.00560300650380974,0.00906731747381873,0.00461824376976594,-0.000336077973252191,-0.00884355804475323,0.0063563268466762,-0.00594095172535258
"87",-0.0197051700081383,-0.0257271243760977,0.0010032216824869,-0.0280482758615337,-0.031290471240383,-0.0229502875434919,0.000124553769517366,-0.00839446086586282,-0.0034767205934858,-0.0176524480884503,0.0112005199318075,0.00657803040188121,0.00818306205182484
"88",-0.0181274665868596,-0.0359919205337063,-0.00200494835324339,-0.0369047842560275,-0.0201848987467153,-0.0325187151501125,0.000249832219439305,-0.011843509268239,-0.0304383339345087,-0.0257468674461054,0.0100108950444628,0.00976088845658474,0.0124658882538844
"89",0.00712533292827189,0.00949568904115372,0.00401383243851239,-0.00593424336671067,-0.0101498983498605,0.0120020062800199,0.00187535738902511,0.00247185676797379,0.000176751943053777,0.00742777514805004,0.00588408372375326,0.00874237303284264,0.00450191154511703
"90",-0.0331313945494811,-0.0496311768284654,-0.0201575759493786,-0.0437919327065956,-0.0304246561339983,-0.0437594110812767,0.00250659194403102,-0.0142703546764329,-0.0106514318689133,-0.0274953066630657,0.00793802502470342,0,0.0130920039457374
"91",-0.000833221587549282,0.00303056968289583,-0.000246222362734638,0.00345342023923356,0.00704164401210639,-0.000525498760163057,-0.00587993406277176,0.00281906316295544,0.00906216943122029,-0.00440532500370994,0.000587751263833702,0.00716852928957668,0.00270632422888362
"92",-0.00821059488348386,-0.0302298708937019,-0.00368775826899626,-0.0203015999821776,-0.0302975271012169,-0.027703801056647,0.000250216135535553,-0.00787355337421936,-0.00427308373613355,-0.00250862470851843,0.00988863132837903,0.00592093272474692,0.00835837366378112
"93",0.00165326840070712,0.00524943284184554,-0.00367411902115622,0.0014540300422925,0.0207031563344198,0.00897782103648836,-0.00112274637907905,-0.00289011390683225,-0.0123356400491814,0.000626566436538578,-0.00822352365573131,-0.00261260755864257,-0.00382165516247213
"94",-0.0169809503833074,-0.0146940984810358,-0.00268625129068312,-0.0215889236337601,-0.0111992232277038,-0.0198986913550461,-0.000996097356610548,-0.00316007978448773,-0.00164954674878226,-0.0250671020067408,0.00910421450934873,0.00629062819897896,0.00818427651522668
"95",0.0187193747705638,0.0386634170546905,-0.00340778705176659,0.0296229955900147,0.0141437439006724,0.0344329591960353,-0.0042230294829384,-0.00268781120568473,-0.00563573195556399,0.0132289265573693,-0.00978981350276609,-0.00907033090614195,-0.00504078252106943
"96",-0.0196948106762704,-0.0213340981775532,-0.00460625561573558,-0.0138367317494801,0.00583662333307178,-0.0263171702582374,-0.00395897670095469,-0.00184954041940166,0.00356831890921283,-0.0156708691627689,-0.00842691174174792,0.00208484946527054,-0.00641904770308699
"97",0.0126756673388124,0.0203237265764709,0.0131483159491017,0.0172645466059342,-0.00595113853964335,0.0192831798842028,-0.00394358154361019,9.31818995821843e-05,0.00725484061808457,0.0253177774964843,0.00450830123087353,-0.0015660434824385,0.00186591091314803
"98",-0.00476239811192158,0.00404721414445319,0.00516007766197069,0.00467140617296957,0.038854400813539,0.0193979290785387,0.00036864125396896,0.00240528209171664,0.00363074362198823,-0.00467949684551883,-0.00597883900918994,0.00278934433131983,-0.00493368683777362
"99",-0.0181810092110561,-0.0351960975219976,-0.0124859111441817,-0.0229001413720016,-0.0357985845382935,-0.0281856087040624,-0.00466404458304748,-0.00101889843648983,-0.0093564496551779,-0.00836828027534997,0.0105830485134817,0.0029744432922536,0.00560009179426579
"100",-0.012945376990201,-0.0139321062226432,-0.00872141357646505,-0.0284918246156689,-0.027283779875761,-0.0383691551584358,-0.0020802499844681,-0.00617916227255844,-0.0237055958647536,-0.0234873081368345,0.00156690692893502,0.00140863808407587,0.00746696743937925
"101",0.0196438488716097,0.0191659077157991,0.00556303037239436,0.0263267641561669,0.0059386371943928,0.0200107706805688,-0.00572735309111394,-0.00229599415509618,0.0150850809876761,-0.000904113379412763,-0.00617111643322676,-0.0122050004751477,-0.00358676671436431
"102",-0.0100707024532909,-0.0143277504891675,0.00315838320407069,-0.0162101461472077,0.00924915514158009,-0.0182758079334238,0.0017029055910962,-0.0032056604123456,-0.00392204479198499,0.0124262846892651,-0.00205788538304752,0.00931903568443193,-0.00104225357257093
"103",-0.0339652623659266,-0.0720274081029579,-0.0372537328104499,-0.0632222384202548,-0.0455794307697062,-0.0590033615021879,0.00194975067510672,-0.0110039728859466,-0.0196141701742274,-0.0273742456782466,0.0165490806028474,0.018797613556603,0.0124881455710879
"104",7.7214160503658e-05,0.0142401560837873,-0.00724060712510255,0.00802296897290544,0.00720262338346034,0.0084545522595052,-0.00255794546901278,-0.000361774129852499,-0.0151921697032478,0.00654962141063153,-0.0028378371956892,-0.00778650746110809,0.00318355918059776
"105",0.0255067477276993,0.0629735942793639,0.0584596135627056,0.0460197813697678,0.0283109342914436,0.0382212799736799,-0.00398227564493414,0.0019003883407045,0.00178248786833723,0.00569116399529079,-0.0148873680777282,-0.0198992385773664,0.000994152529345094
"106",0.0269085412115411,0.0540851780950993,0.0149146727288922,0.0263513089811771,0.0266052550707174,0.024557897719216,-0.00714583207081443,0.000319245640210575,0.015423844797096,0.0123924810243796,-0.0252219319048637,-0.0121899730041513,-0.0110439847052106
"107",-0.0156372743666564,-0.0139671859077621,0.00351230539722591,-0.0166989644972371,-0.00973977789597136,-0.0301778154293593,-0.00144721700343542,-0.00181820310251979,0.000994991302372572,0.00182651493965924,0.00569767000364152,-0.000343180488948214,-0.000641466430822746
"108",-0.0180846072252416,-0.0410924137659983,-0.0137277538965832,-0.0143278047115376,-0.0197659982458629,-0.0101819117186843,0.00277517129105131,-0.00606592306294829,-0.00455776278850717,-0.0187146726502494,0.00844229837709864,0.00862496549575553,0.00038255656237407
"109",0.00617747558921433,0.0283193182123584,0.00521910327912112,0.00749068816192944,0.0127633014740214,0.00653331919450295,0.000484008409393333,-0.000902497254450907,-0.00816088273602045,-0.00298602789801405,-0.00873692584524122,-0.00398812191692954,-0.00133983664949344
"110",-0.00609819980874793,-0.00266866713382674,-0.0126284967071362,-0.00935432477490217,0.00286581157353405,-0.00846086218396946,-0.000846410507318929,-0.000721329675506865,0.0022374992486216,-0.0145036729167698,-0.00432220046021481,0.000431225002492042,-0.00710089140066206
