Date,NEIXCTAT 
2018-11-30,2377.667
2018-12-03,2336.915
2018-12-04,2340.117
2018-12-05,2351.81
2018-12-06,2371.513
2018-12-07,2344.676
2018-12-10,2380.011
2018-12-11,2380.069
2018-12-12,2353.37
2018-12-13,2349.695
2018-12-14,2368.853
2018-12-17,2360.903
2018-12-18,2385.824
2018-12-19,2383.16
2018-12-20,2392.389
2018-12-21,2406.978
2018-12-24,2407.372
2018-12-25,2408.359
2018-12-26,2408.852
2018-12-27,2419.47
2018-12-28,2404.563
2018-12-31,2400.14
2019-01-01,2400.196
2019-01-02,2431.039
2019-01-03,2427.253
2019-01-04,2375.494
2019-01-07,2347.707
2019-01-08,2334.626
2019-01-09,2306.447
2019-01-10,2318.71
2019-01-11,2324.375
2019-01-14,2342.362
2019-01-15,2344.279
2019-01-16,2334.47
2019-01-17,2325.494
2019-01-18,2303.435
2019-01-21,2303.796
2019-01-22,2321.926
2019-01-23,2319.013
2019-01-24,2337.364
2019-01-25,2311.117
2019-01-28,2320.436
2019-01-29,2320.938
2019-01-30,2312.156
2019-01-31,2323.07
2019-02-01,2312.485
2019-02-04,2304.012
2019-02-05,2313.82
2019-02-06,2320.692
2019-02-07,2347.401
2019-02-08,2363.893
2019-02-11,2364.055
2019-02-12,2347.738
2019-02-13,2344.171
2019-02-14,2360.426
2019-02-15,2354.85
2019-02-18,2352.865
2019-02-19,2361.181
2019-02-20,2365.882
2019-02-21,2350.137
2019-02-22,2365.015
2019-02-25,2372.067
2019-02-26,2373.05
2019-02-27,2350.417
2019-02-28,2341.599
2019-03-01,2340.375
2019-03-04,2352.849
2019-03-05,2352.644
2019-03-06,2376.937
2019-03-07,2417.151
2019-03-08,2396.492
2019-03-11,2413.845
2019-03-12,2400.871
2019-03-13,2397.485
2019-03-14,2402.177
2019-03-15,2404.459
2019-03-18,2413.997
2019-03-19,2410.977
2019-03-20,2405.623
2019-03-21,2432.62
2019-03-22,2433.922
2019-03-25,2435.97
2019-03-26,2443.46
2019-03-27,2462.721
2019-03-28,2463.386
2019-03-29,2469.437
2019-04-01,2468.806
2019-04-02,2486.657
2019-04-03,2464.556
2019-04-04,2464.066
2019-04-05,2476.081
2019-04-08,2475.56
2019-04-09,2470.053
2019-04-10,2491.611
2019-04-11,2492.943
2019-04-12,2477.454
2019-04-15,2469.944
2019-04-16,2484.245
2019-04-17,2489.975
2019-04-18,2515.555
2019-04-19,2515.542
2019-04-22,2516.081
2019-04-23,2543.627
2019-04-24,2582.988
2019-04-25,2564.043
2019-04-26,2564.915
2019-04-29,2567.463
2019-04-30,2573.326
2019-05-01,2568.729
2019-05-02,2542.96
2019-05-03,2561.337
2019-05-06,2554.624
2019-05-07,2531.122
2019-05-08,2528.645
2019-05-09,2511.216
2019-05-10,2520.778
2019-05-13,2501.221
2019-05-14,2493.876
2019-05-15,2522.198
2019-05-16,2544.226
2019-05-17,2558.448
2019-05-20,2529.637
2019-05-21,2531.771
2019-05-22,2544.804
2019-05-23,2535.073
2019-05-24,2520.83
2019-05-27,2525.006
2019-05-28,2527.972
2019-05-29,2525.248
2019-05-30,2510.877
2019-05-31,2509.652
2019-06-03,2498.775
2019-06-04,2491.642
2019-06-05,2526.67
2019-06-06,2520.42
2019-06-07,2537.507
2019-06-10,2533.832
2019-06-11,2533.79
2019-06-12,2545.375
2019-06-13,2565.549
2019-06-14,2586.547
2019-06-17,2580.983
2019-06-18,2620.994
2019-06-19,2616.966
2019-06-20,2626.486
2019-06-21,2603.557
2019-06-24,2596.872
2019-06-25,2591.68
2019-06-26,2566.759
2019-06-27,2574.799
2019-06-28,2578.548
2019-07-01,2615.437
2019-07-02,2653.551
2019-07-03,2680.924
2019-07-04,2683.387
2019-07-05,2646.991
2019-07-08,2649.758
2019-07-09,2638.257
2019-07-10,2619.234
2019-07-11,2598.582
2019-07-12,2586.41
2019-07-15,2604.873
2019-07-16,2614.827
2019-07-17,2629.538
2019-07-18,2635.941
2019-07-19,2633.434
2019-07-22,2649.715
2019-07-23,2665.207
2019-07-24,2682.714
2019-07-25,2670.13
2019-07-26,2687.101
2019-07-29,2707.132
2019-07-30,2699.317
2019-07-31,2702.954
2019-08-01,2728.905
2019-08-02,2731.635
2019-08-05,2723.859
2019-08-06,2732.176
2019-08-07,2785.56
2019-08-08,2768.323
2019-08-09,2753.093
2019-08-12,2781.594
2019-08-13,2771.69
2019-08-14,2795.357
2019-08-15,2815.749
2019-08-16,2809.201
2019-08-19,2804.41
2019-08-20,2811.595
2019-08-21,2805.761
2019-08-22,2793.271
2019-08-23,2811.565
2019-08-26,2818.359
2019-08-27,2844.951
2019-08-28,2859.161
2019-08-29,2858.441
2019-08-30,2879.128
2019-09-02,2886.442
2019-09-03,2908.855
2019-09-04,2858.162
2019-09-05,2798.3
2019-09-06,2796.148
2019-09-09,2758.847
2019-09-10,2719.14
2019-09-11,2726.294
2019-09-12,2704
2019-09-13,2653.768
2019-09-16,2655.335
2019-09-17,2665.931
2019-09-18,2688.144
2019-09-19,2699.637
2019-09-20,2712.583
2019-09-23,2727.565
2019-09-24,2725.038
2019-09-25,2721.263
2019-09-26,2737.021
2019-09-27,2734.249
2019-09-30,2727.543
2019-10-01,2714.192
2019-10-02,2688.429
2019-10-03,2690.409
2019-10-04,2707.136
2019-10-07,2711.144
2019-10-08,2711.084
2019-10-09,2703.81
2019-10-10,2672.035
2019-10-11,2623.697
2019-10-14,2633.806
2019-10-15,2632.343
2019-10-16,2636.158
2019-10-17,2615.757
2019-10-18,2589.091
2019-10-21,2592.282
2019-10-22,2601.26
2019-10-23,2607.593
2019-10-24,2627.946
2019-10-25,2630.156
2019-10-28,2620.464
2019-10-29,2609.357
2019-10-30,2609.242
2019-10-31,2614.433
2019-11-01,2613.473
2019-11-04,2620.042
2019-11-05,2605.901
2019-11-06,2611.509
2019-11-07,2602.744
2019-11-08,2597.672
2019-11-11,2587.836
2019-11-12,2599.776
2019-11-13,2593.773
2019-11-14,2602.893
2019-11-15,2610.725
2019-11-18,2616.301
2019-11-19,2617.194
2019-11-20,2612.087
2019-11-21,2603.994
2019-11-22,2608.011
2019-11-25,2635.943
2019-11-26,2650.512
2019-11-27,2659.073
2019-11-28,2657.216
2019-11-29,2636.138
2019-12-02,2577.458
2019-12-03,2567.099
2019-12-04,2574.041
2019-12-05,2572.087
2019-12-06,2594.884
2019-12-09,2593.868
2019-12-10,2588.943
2019-12-11,2596.189
2019-12-12,2596.001
2019-12-13,2620.871
2019-12-16,2629.016
2019-12-17,2625.936
2019-12-18,2615.448
2019-12-19,2607.44
2019-12-20,2610.032
2019-12-23,2615.109
2019-12-24,2625.324
2019-12-25,2625.277
2019-12-26,2631.604
2019-12-27,2645.839
2019-12-30,2623.799
2019-12-31,2621.565
2020-01-01,2621.04
2020-01-02,2649.602
2020-01-03,2647.665
2020-01-06,2646.251
2020-01-07,2651.223
2020-01-08,2642.66
2020-01-09,2656.549
2020-01-10,2660.271
2020-01-13,2661.813
2020-01-14,2672.421
2020-01-15,2680.746
2020-01-16,2697.61
2020-01-17,2721.468
2020-01-20,2722.979
2020-01-21,2707.371
2020-01-22,2713.052
2020-01-23,2692.89
2020-01-24,2703.686
2020-01-27,2652.024
2020-01-28,2654.788
2020-01-29,2674.448
2020-01-30,2674.133
2020-01-31,2644.87
2020-02-03,2659.863
2020-02-04,2675.547
2020-02-05,2682.019
2020-02-06,2696.294
2020-02-07,2707.381
2020-02-10,2745.158
2020-02-11,2740.755
2020-02-12,2737.311
2020-02-13,2733.919
2020-02-14,2737.14
2020-02-17,2739.293
2020-02-18,2749.105
2020-02-19,2774.531
2020-02-20,2797.501
2020-02-21,2788.598
2020-02-24,2767.287
2020-02-25,2721.304
2020-02-26,2712.389
2020-02-27,2664.103
2020-02-28,2633.798
2020-03-02,2623.814
2020-03-03,2621.453
2020-03-04,2655.797
2020-03-05,2666.681
2020-03-06,2696.416
2020-03-09,2715.784
2020-03-10,2673.552
2020-03-11,2672.898
2020-03-12,2652.698
2020-03-13,2628.22
2020-03-16,2649.976
2020-03-17,2662.402
2020-03-18,2683.726
2020-03-19,2664.511
2020-03-20,2687.428
2020-03-23,2706.871
2020-03-24,2678.304
2020-03-25,2660.206
2020-03-26,2661.417
2020-03-27,2669.205
2020-03-30,2693.296
2020-03-31,2681.723
2020-04-01,2716.894
2020-04-02,2708.7
2020-04-03,2713.469
2020-04-06,2692.075
2020-04-07,2655.27
2020-04-08,2660.093
2020-04-09,2660.151
2020-04-10,2659.405
2020-04-13,2661.096
2020-04-14,2668.521
2020-04-15,2702.266
2020-04-16,2703.371
2020-04-17,2682.42
2020-04-20,2693.438
2020-04-21,2739.296
2020-04-22,2727.894
2020-04-23,2712.408
2020-04-24,2730.457
2020-04-27,2723.391
2020-04-28,2716.347
2020-04-29,2699.68
2020-04-30,2686.108
2020-05-01,2700.372
2020-05-04,2708.178
2020-05-05,2689.002
2020-05-06,2699.418
2020-05-07,2700.348
2020-05-08,2687.119
2020-05-11,2688.052
2020-05-12,2694.557
2020-05-13,2720.52
2020-05-14,2722.141
2020-05-15,2722.187
2020-05-18,2673.849
2020-05-19,2662.716
2020-05-20,2656.558
2020-05-21,2662.691
2020-05-22,2678.592
2020-05-25,2676.226
2020-05-26,2635.662
2020-05-27,2649.512
2020-05-28,2642.065
2020-05-29,2645.137
2020-06-01,2637.963
2020-06-02,2615.159
2020-06-03,2586.929
2020-06-04,2570.936
2020-06-05,2540.778
2020-06-08,2545.631
2020-06-09,2558.445
2020-06-10,2565.19
2020-06-11,2573.345
2020-06-12,2576.9
2020-06-15,2577.956
2020-06-16,2587.074
2020-06-17,2585.933
2020-06-18,2587.167
2020-06-19,2587.532
2020-06-22,2592.707
2020-06-23,2602.381
2020-06-24,2605.235
2020-06-25,2620.778
2020-06-26,2629.269
2020-06-29,2602.479
2020-06-30,2599.424
2020-07-01,2579.468
2020-07-02,2590.78
2020-07-03,2593.822
2020-07-06,2600.134
2020-07-07,2599.82
2020-07-08,2605.964
2020-07-09,2607.93
2020-07-10,2609.649
2020-07-13,2618.785
2020-07-14,2629.103
2020-07-15,2622.993
2020-07-16,2617.585
2020-07-17,2622.418
2020-07-20,2642.812
2020-07-21,2660.256
2020-07-22,2663.727
2020-07-23,2658.108
2020-07-24,2641.271
2020-07-27,2671.46
2020-07-28,2671.114
2020-07-29,2673.622
2020-07-30,2685.171
2020-07-31,2679.051
2020-08-03,2664.892
2020-08-04,2685.316
2020-08-05,2691.976
2020-08-06,2709.728
2020-08-07,2675.625
2020-08-10,2681.177
2020-08-11,2639.52
2020-08-12,2643.441
2020-08-13,2630.386
2020-08-14,2623.214
2020-08-17,2643.158
2020-08-18,2662.57
2020-08-19,2648.441
2020-08-20,2639.749
2020-08-21,2627.406
2020-08-24,2633.046
2020-08-25,2617.859
2020-08-26,2625.181
2020-08-27,2609.319
2020-08-28,2633.406
2020-08-31,2639.258
2020-09-01,2646.719
2020-09-02,2651.458
2020-09-03,2628.889
2020-09-04,2609.784
2020-09-07,2608.644
2020-09-08,2600.912
2020-09-09,2608.342
2020-09-10,2603.028
2020-09-11,2616.32
2020-09-14,2638.35
2020-09-15,2639.925
2020-09-16,2633.225
2020-09-17,2630.431
2020-09-18,2632.079
2020-09-21,2590.057
2020-09-22,2588.058
2020-09-23,2541.89
2020-09-24,2529.26
2020-09-25,2537.95
2020-09-28,2552.202
2020-09-29,2573.689
2020-09-30,2568.344
2020-10-01,2568.827
2020-10-02,2572.958
2020-10-05,2562.922
2020-10-06,2555.062
2020-10-07,2569.575
2020-10-08,2574.853
2020-10-09,2603.238
2020-10-12,2604.202
2020-10-13,2599.007
2020-10-14,2607.143
2020-10-15,2613.535
2020-10-16,2618.766
2020-10-19,2620.062
2020-10-20,2622.482
2020-10-21,2631.279
2020-10-22,2610.615
2020-10-23,2613.796
2020-10-26,2609.501
2020-10-27,2616.651
2020-10-28,2595.418
2020-10-29,2591.574
2020-10-30,2583.337
2020-11-02,2589.6
2020-11-03,2592.955
2020-11-04,2605.593
2020-11-05,2636.359
2020-11-06,2643.787
2020-11-09,2571.085
2020-11-10,2560.79
2020-11-11,2547.51
2020-11-12,2553.987
2020-11-13,2573.787
2020-11-16,2600.872
2020-11-17,2603.441
2020-11-18,2605.263
2020-11-19,2602.093
2020-11-20,2619.108
2020-11-23,2608.787
2020-11-24,2619.914
2020-11-25,2613.175
2020-11-26,2620.309
2020-11-27,2642.793
2020-11-30,2613.935
2020-12-01,2627.407
2020-12-02,2629.513
2020-12-03,2651.921
2020-12-04,2664.044
2020-12-07,2670.415
2020-12-08,2667.918
2020-12-09,2672.802
2020-12-10,2690.136
2020-12-11,2685.851
2020-12-14,2683.794
2020-12-15,2701.403
2020-12-16,2704.327
2020-12-17,2740.65
2020-12-18,2737.399
2020-12-21,2722.5
2020-12-22,2696.91
2020-12-23,2717.012
2020-12-24,2727.218
2020-12-25,2727.787
2020-12-28,2738.8
2020-12-29,2759.25
2020-12-30,2786.411
2020-12-31,2786.202
2021-01-01,2785.496
2021-01-04,2807.205
2021-01-05,2841.932
2021-01-06,2841.175
2021-01-07,2835.726
2021-01-08,2830.284
2021-01-11,2797.461
2021-01-12,2828.118
2021-01-13,2829.419
2021-01-14,2855.612
2021-01-15,2814.398
2021-01-18,2811.424
2021-01-19,2824.803
2021-01-20,2841.002
2021-01-21,2843.552
2021-01-22,2807.386
2021-01-25,2816.547
2021-01-26,2824.648
2021-01-27,2787.737
2021-01-28,2783.693
2021-01-29,2765.323
2021-02-01,2780.282
2021-02-02,2783.014
2021-02-03,2798.154
2021-02-04,2794.481
2021-02-05,2823.213
2021-02-08,2850.185
2021-02-09,2869.353
2021-02-10,2869.087
2021-02-11,2878.815
2021-02-12,2890.924
2021-02-15,2901.407
2021-02-16,2909.444
2021-02-17,2902.565
2021-02-18,2906.205
2021-02-19,2926.127
2021-02-22,2941.052
2021-02-23,2945.319
2021-02-24,2970.542
2021-02-25,2942.566
2021-02-26,2865.76
2021-03-01,2886.093
2021-03-02,2895.255
2021-03-03,2888.01
2021-03-04,2874.712
2021-03-05,2888.199
2021-03-08,2885.634
2021-03-09,2887.576
2021-03-10,2890.321
2021-03-11,2925.422
2021-03-12,2936.376
2021-03-15,2937.356
2021-03-16,2932.003
2021-03-17,2935.652
2021-03-18,2912.766
2021-03-19,2908.947
2021-03-22,2898.226
2021-03-23,2861.773
2021-03-24,2861.981
2021-03-25,2845.108
2021-03-26,2885.064
2021-03-29,2884.272
2021-03-30,2881.447
2021-03-31,2896.937
2021-04-01,2901.817
2021-04-02,2904.747
2021-04-05,2907.717
2021-04-06,2905.492
2021-04-07,2893.621
2021-04-08,2893.964
2021-04-09,2892.332
2021-04-12,2882.6
2021-04-13,2885.142
2021-04-14,2908.401
2021-04-15,2914.205
2021-04-16,2923.739
2021-04-19,2925.028
2021-04-20,2904.864
2021-04-21,2921
2021-04-22,2923.06
2021-04-23,2938.698
2021-04-26,2964.255
2021-04-27,2975.694
2021-04-28,2984.342
2021-04-29,2989.661
2021-04-30,2978.855
2021-05-03,2989.776
2021-05-04,2991.125
2021-05-05,3015.03
2021-05-06,3037.07
2021-05-07,3072.249
2021-05-10,3072.874
2021-05-11,3074.365
2021-05-12,3064.528
2021-05-13,3030.814
2021-05-14,3046.717
2021-05-17,3059.5
2021-05-18,3067.602
2021-05-19,3009.391
2021-05-20,3022.032
2021-05-21,3010.129
2021-05-24,3020.9
2021-05-25,3019.7
2021-05-26,3017.761
2021-05-27,3052.224
2021-05-28,3058.079
2021-05-31,3059.372
2021-06-01,3081.793
2021-06-02,3087.933
2021-06-03,3059.374
2021-06-04,3083.505
2021-06-07,3086.002
2021-06-08,3087.332
2021-06-09,3078.18
2021-06-10,3087.952
2021-06-11,3067.472
2021-06-14,3060.865
2021-06-15,3043.292
2021-06-16,3020.019
2021-06-17,2944.402
2021-06-18,2916.651
2021-06-21,2938.044
2021-06-22,2954.146
2021-06-23,2969.14
2021-06-24,2982.334
2021-06-25,2996.132
2021-06-28,2988.971
2021-06-29,2992.278
2021-06-30,2992.189
2021-07-01,2998.805
2021-07-02,3009.103
2021-07-05,3013.745
2021-07-06,2962.48
2021-07-07,2953.307
2021-07-08,2928.556
2021-07-09,2967.221
2021-07-12,2972.803
2021-07-13,2984.382
2021-07-14,2976.33
2021-07-15,2967.364
2021-07-16,2966.372
2021-07-19,2904.761
2021-07-20,2930.14
2021-07-21,2957.786
2021-07-22,2977.846
2021-07-23,2996.333
2021-07-26,3010.318
2021-07-27,2995.681
2021-07-28,3005.532
2021-07-29,3021.786
2021-07-30,3009.765
2021-08-02,3011.259
2021-08-03,3012.531
2021-08-04,3010.392
2021-08-05,3025.376
2021-08-06,3018.505
2021-08-09,2997.708
2021-08-10,3021.225
2021-08-11,3032.817
2021-08-12,3042.441
2021-08-13,3035.49
2021-08-16,3038.618
2021-08-17,3025.584
2021-08-18,3013.194
2021-08-19,2974.062
2021-08-20,2974.001
2021-08-23,2991.877
2021-08-24,3000.695
2021-08-25,2996.117
2021-08-26,2993.795
2021-08-27,3019.151
2021-08-30,3033.575
2021-08-31,3023.091
2021-09-01,3017.936
2021-09-02,3042.947
2021-09-03,3032.993
2021-09-06,3039.485
2021-09-07,3018.372
2021-09-08,3027.104
2021-09-09,3029.991
2021-09-10,3032.698
2021-09-13,3049.095
2021-09-14,3051.793
2021-09-15,3085.979
2021-09-16,3071.728
2021-09-17,3041.831
2021-09-20,2997.531
2021-09-21,2995.621
2021-09-22,3026.281
2021-09-23,3049.965
2021-09-24,3060.604
2021-09-27,3079.276
2021-09-28,3063.298
2021-09-29,3072.127
2021-09-30,3078.923
2021-10-01,3078.634
2021-10-04,3082.596
2021-10-05,3137.259
2021-10-06,3103.423
2021-10-07,3115.299
2021-10-08,3124.227
2021-10-11,3139.064
2021-10-12,3144.891
2021-10-13,3122.999
2021-10-14,3139.466
2021-10-15,3177.597
2021-10-18,3180.893
2021-10-19,3180.549
2021-10-20,3188.453
2021-10-21,3174.807
2021-10-22,3171.398
2021-10-25,3190.279
2021-10-26,3200.615
2021-10-27,3157.399
2021-10-28,3160.296
2021-10-29,3174.863
2021-11-01,3189.726
2021-11-02,3170.649
2021-11-03,3160.498
2021-11-04,3133.457
2021-11-05,3121.108
2021-11-08,3133.554
2021-11-09,3119.659
2021-11-10,3141.084
2021-11-11,3166.659
2021-11-12,3163.667
2021-11-15,3168.713
2021-11-16,3188.948
2021-11-17,3177.738
2021-11-18,3169.096
2021-11-19,3159.056
2021-11-22,3186.47
2021-11-23,3205.892
2021-11-24,3217.991
2021-11-25,3217.375
2021-11-26,3074.815
2021-11-29,3089.131
2021-11-30,3024.667
2021-12-01,3026.012
2021-12-02,3037.701
2021-12-03,3034.011
2021-12-06,3055.209
2021-12-07,3075.457
2021-12-08,3060.22
2021-12-09,3056.542
2021-12-10,3053.67
2021-12-13,3056.352
2021-12-14,3060.904
2021-12-15,3060.41
2021-12-16,3054.205
2021-12-17,3051.52
2021-12-20,3036.513
2021-12-21,3071.125
2021-12-22,3066.807
2021-12-23,3061.814
2021-12-24,3061.049
2021-12-27,3074.496
2021-12-28,3072.017
2021-12-29,3075.181
2021-12-30,3065.058
2021-12-31,3039.386
2022-01-03,3072.86
2022-01-04,3108.734
2022-01-05,3104.903
2022-01-06,3110.359
2022-01-07,3098.686
2022-01-10,3088.156
2022-01-11,3098.099
2022-01-12,3078.556
2022-01-13,3047.418
2022-01-14,3080.394
2022-01-17,3092.319
2022-01-18,3112.067
2022-01-19,3115.537
2022-01-20,3115.823
2022-01-21,3079.596
2022-01-24,3045.871
2022-01-25,3072.662
2022-01-26,3115.238
2022-01-27,3146.825
2022-01-28,3152.881
2022-01-31,3145.722
2022-02-01,3153.11
2022-02-02,3155.212
2022-02-03,3181.402
2022-02-04,3216.778
2022-02-07,3222.031
2022-02-08,3232.654
2022-02-09,3231.993
2022-02-10,3270.528
2022-02-11,3276.643
2022-02-14,3298.567
2022-02-15,3283.219
2022-02-16,3282.04
2022-02-17,3260.885
2022-02-18,3259.227
2022-02-21,3263.188
2022-02-22,3301.05
2022-02-23,3323.699
2022-02-24,3317.84
2022-02-25,3272.116
2022-02-28,3261.557
2022-03-01,3278.584
2022-03-02,3352.683
2022-03-03,3386.209
2022-03-04,3426.489
2022-03-07,3517.418
2022-03-08,3567.918
2022-03-09,3490.818
2022-03-10,3499.886
2022-03-11,3533.258
2022-03-14,3530.181
2022-03-15,3512.818
2022-03-16,3484.726
2022-03-17,3487.122
2022-03-18,3478.535
2022-03-21,3541.623
2022-03-22,3563.077
2022-03-23,3590.661
2022-03-24,3607.849
2022-03-25,3653.051
2022-03-28,3636.322
2022-03-29,3593.005
2022-03-30,3601.237
2022-03-31,3576.865
2022-04-01,3596.69
2022-04-04,3612.767
2022-04-05,3659.125
2022-04-06,3658.199
2022-04-07,3666.008
2022-04-08,3705.151
2022-04-11,3731.152
2022-04-12,3750.222
2022-04-13,3749.553
2022-04-14,3780.517
2022-04-15,3782.972
2022-04-18,3813.422
2022-04-19,3818.409
2022-04-20,3802.431
2022-04-21,3819.655
2022-04-22,3802.161
2022-04-25,3754.352
2022-04-26,3757.808
2022-04-27,3799.356
2022-04-28,3828.032
2022-04-29,3829.339
2022-05-02,3841.355
2022-05-03,3847.096
2022-05-04,3852.894
2022-05-05,3911.591
2022-05-06,3921.237
2022-05-09,3876.367
2022-05-10,3868.672
2022-05-11,3883.261
2022-05-12,3878.321
2022-05-13,3885.63
2022-05-16,3893.499
2022-05-17,3891.249
2022-05-18,3883.207
2022-05-19,3850.721
2022-05-20,3841.693
2022-05-23,3835.91
2022-05-24,3819.655
2022-05-25,3818.767
2022-05-26,3820.692
2022-05-27,3801.927
2022-05-30,3802.136
2022-05-31,3821.633
2022-06-01,3855.91
2022-06-02,3862.211
2022-06-03,3887.421
2022-06-06,3932.536
2022-06-07,3931.109
2022-06-08,3953.517
2022-06-09,3993.448
2022-06-10,4035.088
2022-06-13,4108.429
2022-06-14,4125.405
2022-06-15,4081.672
2022-06-16,4069.698
2022-06-17,4054.448
2022-06-20,4055.845
2022-06-21,4045.805
2022-06-22,4003.023
2022-06-23,3937.848
2022-06-24,3920.305
2022-06-27,3926.519
2022-06-28,3965.094
2022-06-29,3960.134
2022-06-30,3919.781
2022-07-01,3900.445
2022-07-04,3910.051
2022-07-05,3888.98
2022-07-06,3885.351
2022-07-07,3893.691
2022-07-08,3902.825
2022-07-11,3937.311
2022-07-12,3918.582
2022-07-13,3923.989
2022-07-14,3971.148
2022-07-15,3938.283
2022-07-18,3920.626
2022-07-19,3896.673
2022-07-20,3893.005
2022-07-21,3863.743
2022-07-22,3838.683
2022-07-25,3841.133
2022-07-26,3855.91
2022-07-27,3829.651
2022-07-28,3773.402
2022-07-29,3747.016
2022-08-01,3717.239
2022-08-02,3746.976
2022-08-03,3760.164
2022-08-04,3719.356
2022-08-05,3751.409
2022-08-08,3728.338
2022-08-09,3739.716
2022-08-10,3708.831
2022-08-11,3719.899
2022-08-12,3733.719
2022-08-15,3746.63
2022-08-16,3764.368
2022-08-17,3791.51
2022-08-18,3818.363
2022-08-19,3852.667
2022-08-22,3892.151
2022-08-23,3882.957
2022-08-24,3904.229
2022-08-25,3890.811
2022-08-26,3915.469
2022-08-29,3920.128
2022-08-30,3910.912
2022-08-31,3896.473
2022-09-01,3941.924
2022-09-02,3911.014
2022-09-05,3928.278
2022-09-06,3949.024
2022-09-07,3915.121
2022-09-08,3924.123
2022-09-09,3896.146
2022-09-12,3857.185
2022-09-13,3929.017
2022-09-14,3934.728
2022-09-15,3949.1
2022-09-16,3943.144
2022-09-19,3957.558
2022-09-20,3993.24
2022-09-21,4000.809
2022-09-22,4044.551
2022-09-23,4114.322
2022-09-26,4169.5
2022-09-27,4183.138
2022-09-28,4118.964
2022-09-29,4128.019
2022-09-30,4120.975
2022-10-03,4062.068
2022-10-04,3987.355
2022-10-05,4025.86
2022-10-06,4067.988
2022-10-07,4120.887
2022-10-10,4160.685
2022-10-11,4163.884
2022-10-12,4168.045
2022-10-13,4163.108
2022-10-14,4189.244
2022-10-17,4148.985
2022-10-18,4134.369
2022-10-19,4183.794
2022-10-20,4197.075
2022-10-21,4172.431
2022-10-24,4178.225
2022-10-25,4126.072
2022-10-26,4073.976
2022-10-27,4065.559
2022-10-28,4098.472
2022-10-31,4128.772
2022-11-01,4112.58
2022-11-02,4114.031
2022-11-03,4169.096
2022-11-04,4107.215
2022-11-07,4104.507
2022-11-08,4067.695
2022-11-09,4065.515
2022-11-10,3952.733
2022-11-11,3909.287
2022-11-14,3912.825
2022-11-15,3898.098
2022-11-16,3892.387
2022-11-17,3904.216
2022-11-18,3911.623
2022-11-21,3922.533
2022-11-22,3918.613
2022-11-23,3897.976
2022-11-24,3893.829
2022-11-25,3900.67
2022-11-28,3905.171
2022-11-29,3896.312
2022-11-30,3879.698
2022-12-01,3839.473
2022-12-02,3828.618
2022-12-05,3831.386
2022-12-06,3818.801
2022-12-07,3807.771
2022-12-08,3812.441
2022-12-09,3824.051
2022-12-12,3824.055
2022-12-13,3810.052
2022-12-14,3812.691
2022-12-15,3807.582
2022-12-16,3808.693
2022-12-19,3812.312
2022-12-20,3814.885
2022-12-21,3821.005
2022-12-22,3830.043
2022-12-23,3847.301
2022-12-26,3848.383
2022-12-27,3861.428
2022-12-28,3866.429
2022-12-29,3865.597
2022-12-30,3870.657
2023-01-02,3867.559
2023-01-03,3854.702
2023-01-04,3834.053
2023-01-05,3841.184
2023-01-06,3825.011
2023-01-09,3810.774
2023-01-10,3830.285
2023-01-11,3820.202
2023-01-12,3813.477
2023-01-13,3827.074
2023-01-16,3828.528
2023-01-17,3812.696
2023-01-18,3779.496
2023-01-19,3769.102
2023-01-20,3789.82
2023-01-23,3799.728
2023-01-24,3800.56
2023-01-25,3803.854
2023-01-26,3817.996
2023-01-27,3814.801
2023-01-30,3825.596
2023-01-31,3817.457
2023-02-01,3817.126
2023-02-02,3811.931
2023-02-03,3805.323
2023-02-06,3783.233
2023-02-07,3786.121
2023-02-08,3794.277
2023-02-09,3799.752
2023-02-10,3789.382
2023-02-13,3809.739
2023-02-14,3833.068
2023-02-15,3844.228
2023-02-16,3855.656
2023-02-17,3855.876
2023-02-20,3860.084
2023-02-21,3881.583
2023-02-22,3866.882
2023-02-23,3861.76
2023-02-24,3870.88
2023-02-27,3885.666
2023-02-28,3888.33
2023-03-01,3922.613
2023-03-02,3943.034
2023-03-03,3938.039
2023-03-06,3975.591
2023-03-07,3986.406
2023-03-08,3995.401
2023-03-09,3972.653
2023-03-10,3822.997
2023-03-13,3607.756
2023-03-14,3662.971
2023-03-15,3564.318
2023-03-16,3589.925
2023-03-17,3551.186
2023-03-20,3564.192
2023-03-21,3592.51
2023-03-22,3595.076
2023-03-23,3568.369
2023-03-24,3551.473
2023-03-27,3558.545
2023-03-28,3565.083
2023-03-29,3575.429
2023-03-30,3596.417
2023-03-31,3587.883
2023-04-03,3565.028
2023-04-04,3578.407
2023-04-05,3573.114
2023-04-06,3601.707
2023-04-07,3601.86
2023-04-10,3603.864
2023-04-11,3634.878
2023-04-12,3647.347
2023-04-13,3657.905
2023-04-14,3653.09
2023-04-17,3641.983
2023-04-18,3641.438
2023-04-19,3652.998
2023-04-20,3654.006
2023-04-21,3663.834
2023-04-24,3678.857
2023-04-25,3654.462
2023-04-26,3666.761
2023-04-27,3692.525
2023-04-28,3691.109
2023-05-01,3696.49
2023-05-02,3682.013
2023-05-03,3679.823
2023-05-04,3655.282
2023-05-05,3660.969
2023-05-08,3650.46
